day,kpi,label,n,min,max,mean,std,se,ci95_low,ci95_high
231,daily_max_wait,Espera maxima diaria (mod),30,31.0,40.0,35.56666666666667,2.4308836669612246,0.44381660635517944,34.65906170667033,36.47427162666301
231,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
231,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
231,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
232,daily_sessions,Sesiones por dia,30,26.0,46.0,38.3,4.4578485610329395,0.8138880716065621,36.63559889356458,39.96440110643542
232,daily_unique_patients,Pacientes unicos por dia,30,26.0,46.0,38.3,4.4578485610329395,0.8138880716065621,36.63559889356458,39.96440110643542
232,daily_treatment_modules,Modulos tratamiento por dia,30,399.0,720.0,602.4666666666667,67.09218225352511,12.249300550834498,577.4168470402102,627.5164862931232
232,daily_extra_modules,Modulos extra por dia,30,0.0,71.0,12.8,16.46396273579108,3.0058945921057467,6.652945559143749,18.947054440856252
232,daily_avg_wait,Espera promedio diaria (mod),30,10.423076923076923,19.26086956521739,16.35926259844464,2.0503240345432188,0.3743362413047741,15.593744984976377,17.124780211912903
232,daily_max_wait,Espera maxima diaria (mod),30,21.0,39.0,33.96666666666667,4.213961469255244,0.7693605843895699,32.39332427159,35.54000906174334
232,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
232,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
232,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
233,daily_sessions,Sesiones por dia,30,24.0,47.0,38.733333333333334,5.291068162370484,0.9660124619425737,36.75783784866077,40.7088288180059
233,daily_unique_patients,Pacientes unicos por dia,30,24.0,47.0,38.733333333333334,5.291068162370484,0.9660124619425737,36.75783784866077,40.7088288180059
233,daily_treatment_modules,Modulos tratamiento por dia,30,398.0,714.0,604.6,81.41617224758406,14.86449136190929,574.2021151648955,634.9978848351045
233,daily_extra_modules,Modulos extra por dia,30,0.0,65.0,17.266666666666666,20.609561445807277,3.76277390138581,9.571794038332683,24.961539295000648
233,daily_avg_wait,Espera promedio diaria (mod),30,10.708333333333334,19.53488372093023,16.428546315869546,2.4645386071881568,0.4499611296664391,15.508375805701679,17.348716826037414
233,daily_max_wait,Espera maxima diaria (mod),30,21.0,41.0,33.93333333333333,4.884411045803559,0.8917673699713362,32.10966906174195,35.75699760492471
233,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
233,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
233,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
